place	location	lat	lon	answers	categories	question	score	story	right_answer
פוריידיס	32.596541666,34.9506	32.596541666	34.9506		wiki records			פוריידיס - ב-3 ביולי 1938 נרצח ביריות נחום וייספיש, איכר ויצרן גבינות משפיה (בנו של הרב דוד בהר"ן וחתנו של חיים דב קנטור, השו"ב משפיה). רצח זה הוא פעולת האיבה היחידה שיוחסה לבני פוריידיס. למרות זאת, אנשי פוריידיס הכחישו שהם היו מעורבים ברצח. 	פוריידיס
ג'וערה	32.599544444,35.108775	32.599544444	35.108775	["הקריה","תל שרע","חולון","ג'וערה"]	["ערים ויישובים","שמות נוספים"]	איזה מקום נודע גם בשם - גבעת נח	3	ג'וערה גבעה ומבנה ברמות מנשה, אשר שימשו בעבר כבסיס ראשוני להתיישבות וכמחנה  ההדרכה המרכזי למפקדים של ארגון "ההגנה", ולאחר מכן כבסיס גדנ"ע ומוזיאון. שמה  העברי של הגבעה הוא "גבעת נֹח", על שם חבר קיבוץ עין השופט, שנספה  בתאונת-מטוס..	ג'וערה
טייבה	32.6,35.433333333	32.6	35.433333333	["מוחמד ברכה","עזמי בשארה","עפו אגבאריה","אחמד טיבי"]	["אישים"]	מי מהבאים נולד/ה בטייבה?	3	אחמד טיבי ('פוליטיקאי') נולד בטייבה בשנת 1958	אחמד טיבי
גשר	32.602778,35.555556	32.602778	35.555556	["איילת נחמיאס-ורבין","סאלח סעד","נחמן שי","איתן ברושי"]	["אישים"]	מי מהבאים נולד/ה בגשר?	2	איתן ברושי ('פוליטיקאי') נולד בגשר בשנת 1950	איתן ברושי
מרחביה	32.60527778,35.30777778	32.60527778	35.30777778	["פיני חוזז","דורון תבורי","שילה רפאל","יצחק ניר"]	["אישים"]	מי מהבאים נולד/ה במרחביה?	2	יצחק ניר ('טייס קרב', 'צייר') נולד במרחביה בשנת 1943	יצחק ניר
מרחביה	32.60627778,35.30777778	32.606277780	35.30777778	["רם רוטברג","זאב אלמוג","אלי מרום","ידידיה יערי"]	["אישים"]	מי מהבאים נולד/ה במרחביה?	2	ידידיה יערי ('קצין') נולד במרחביה בשנת 1947	ידידיה יערי
מרחביה	32.60727778,35.30777778	32.607277780	35.30777778	["דנה ברגר","איתמר בגליקטר","שילה רפאל","עידית לבבי גבאי"]	["אישים"]	מי מהבאים נולד/ה במרחביה?	2	עידית לבבי גבאי ('צייר') נולדה במרחביה בשנת 1953	עידית לבבי גבאי
סולם	32.605633333,35.334305555	32.605633333	35.334305555	["סיראז' נסאר","דיא סבע","שוקי נגר","מהראן ראדי"]	["אישים"]	מי מהבאים נולד/ה בסולם?	3	מהראן ראדי ('כדורגלן') נולד בסולם בשנת 1982	מהראן ראדי
דור	32.60739722,34.92199722	32.60739722	34.92199722	["אילן שס","קובי אוז","עידן רייכל","סתיו בגר"]	["אישים"]	מי מהבאים נולד/ה בדור?	4	סתיו בגר ('מוזיקאי', 'פזמונאי') נולד בדור בשנת 1991	סתיו בגר
עפולה	32.607777777,35.289722222	32.607777777	35.289722222	["איילת זורר","סיוון מסט","אושרת אינגדשט","חן אמסלם"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	4	חן אמסלם ('שחקן', 'דוגמן') נולדה בעפולה בשנת 1990	חן אמסלם
עפולה	32.608777777,35.289722222	32.608777777	35.289722222	["יורם מוזס","יוסף ויצמן","עדי אולמנסקי","מוש בן ארי"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	4	מוש בן ארי ('מלחין', 'זמר', 'פזמונאי', 'שחקן קולנוע') נולד בעפולה בשנת 1970	מוש בן ארי
עפולה	32.609777777,35.289722222	32.609777777	35.289722222	["עדי בילסקי","אסי לוי","יעל טל","לירון וייסמן"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	4	לירון וייסמן ('שחקן', 'שחקן תיאטרון', 'שחקן קולנוע') נולדה בעפולה בשנת 1980	לירון וייסמן
עפולה	32.610777777,35.289722222	32.610777777	35.289722222	["מירי מסיקה","דיקלה","נינט טייב","שרית חדד"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	4	שרית חדד ('זמר') נולדה בעפולה בשנת 1978	שרית חדד
עפולה	32.611777777,35.289722222	32.611777777	35.289722222	["דני יתום","מתן וילנאי","אורי אור","עמרם מצנע"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	3	עמרם מצנע ('פוליטיקאי') נולד בעפולה בשנת 1945	עמרם מצנע
עפולה	32.612777777,35.289722222	32.612777777	35.289722222	["ניסן סלומינסקי","ציפי לבני","זאב בוים","אורי אריאל"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	3	אורי אריאל ('פוליטיקאי') נולד בעפולה בשנת 1952	אורי אריאל
עפולה	32.613777777,35.289722222	32.613777777	35.289722222	["גילי ורמוט","חיים מגרלשוילי","שרן ייני","שמואל שיימן"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	שמואל שיימן ('כדורגלן') נולד בעפולה בשנת 1987	שמואל שיימן
עפולה	32.614777777,35.289722222	32.614777777	35.289722222	["רונית אלקבץ","רוני קידר","מיכל ויניק","מיכל בת-אדם"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	מיכל בת-אדם ('תסריטאי', 'שחקן', 'סופר', 'מורה', 'משורר', 'מוזיקאי', 'במאי קולנוע', 'מפיק קולנוע') נולדה בעפולה בשנת 1945	מיכל בת-אדם
עפולה	32.615777777,35.289722222	32.615777777	35.289722222	["יאיר נוה","יניב עשור","אבי פלד","שמואל זכאי"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	שמואל זכאי ('לוחם') נולד בעפולה בשנת 1963	שמואל זכאי
עפולה	32.616777777,35.289722222	32.616777777	35.289722222	["אהוד מנור","יעקב רוטבליט","אסף אבידן","נעם חורב"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	נעם חורב ('פזמונאי') נולד בעפולה בשנת 1983	נעם חורב
עפולה	32.617777777,35.289722222	32.617777777	35.289722222	["מנחם ברינקר","אלכסנדר לויצקי","אורגד ורדימון","אבישי מרגלית"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	אבישי מרגלית ('פילוסוף', 'מסאי', 'פעיל חברתי') נולד בעפולה בשנת 1939	אבישי מרגלית
עפולה	32.618777777,35.289722222	32.618777777	35.289722222	["איתי שגב","גל מקל","שמואל זיסמן","דגן יבזורי"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	דגן יבזורי ('כדורסלן') נולד בעפולה בשנת 1985	דגן יבזורי
עפולה	32.619777777,35.289722222	32.619777777	35.289722222	["ארז קמיניץ","רועי שיינדורף","בנצי ליברמן","אבי ליכט"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	אבי ליכט ('משפטן', 'עורך דין') נולד בעפולה בשנת 1969	אבי ליכט
עפולה	32.620777777,35.289722222	32.620777777	35.289722222	["ניצן קידר","מיכה לימור","גיל חובב","יאיר קדר"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	יאיר קדר ('תסריטאי', 'עיתונאי') נולד בעפולה בשנת 1969	יאיר קדר
עפולה	32.621777777,35.289722222	32.621777777	35.289722222	["נועם פתחי","אראל סג\"ל","שאול אמסטרדמסקי","יותם זמרי"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	יותם זמרי ('רעיונאי', 'פובליציסט') נולד בעפולה בשנת 1982	יותם זמרי
עפולה	32.622777777,35.289722222	32.622777777	35.289722222	["נסלי ברדה","אושרת קוטלר","דנה ויס","נגה ניר נאמן"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	נגה ניר נאמן ('כתב', 'מגיש חדשות', 'עיתונאי') נולדה בעפולה בשנת 1977	נגה ניר נאמן
עפולה	32.623777777,35.289722222	32.623777777	35.289722222	["ענת עצמון","רבקה גור","משה בקר","דינה דורון"]	["אישים"]	מי מהבאים נולד/ה בעפולה?	2	דינה דורון ('שחקן', 'שחקן תיאטרון', 'שחקן קולנוע') נולדה בעפולה בשנת 2000	דינה דורון
עפולה	32.624777777,35.289722222	32.624777777	35.289722222	["פרזנו","פרובידנס","אינגלהיים אם ריין","סנט לואיס"]	["ערים ויישובים"]	מי מהערים הבאות אינה עיר תאומה של עפולה?	2	לעפולה 9 ערים תאומות. סנט לואיס, עיר תאומה של יקנעם עילית, היא לא אחת מהן. 	סנט לואיס
עפולה	32.625777777,35.289722222	32.625777777	35.289722222		songs			תגידי לי את / שי גבסו - השיר נכתב לזכרה של סמלת ליאת גבאי שנרצחה בפיגוע אכזרי בשנת 1994.           השיר "ל יאיר בן שלום, שבזמנו היה מפקדה הישיר של ליאת שנרצחה בפיגוע בעפולה,​ והולחן ע"י שי גבסו שגם היה חייל שלו.	תגידי לי את
עפולה	32.626777777,35.289722222	32.626777777	35.289722222		songs			חנה / צלילי העוד - מבצעי השיר התבלבלו בעצמם: שני הבתים הראשונים ("מעפולה הנה באנו יחד", ו-"ועלי שמלת שבת") לקוחים משיר אחר בשם "הוא והיא על הגג" שאף אותו כתב אלתרמן לאותו לחן עממי.	חנה
רמת השופט	32.610797222,35.0949	32.610797222	35.0949	["איה כורם","מירה עווד","אחינועם ניני","מיקה קרני"]	["אישים"]	מי מהבאים נולד/ה ברמת השופט?	3	מיקה קרני ('זמר') נולדה ברמת השופט בשנת 1972	מיקה קרני
רמת השופט	32.611797222,35.0949	32.611797222	35.0949	["מתי סרי","מוחמד דרוויש","חזי לסקלי","נטע לביא"]	["אישים"]	מי מהבאים נולד/ה ברמת השופט?	3	נטע לביא ('כדורגלן') נולד ברמת השופט בשנת 1996	נטע לביא
רמת השופט	32.612797222,35.0949	32.612797222	35.0949	["יעקב ברק","מוסא ערפאת","חיים כצמן","עוזי קרן"]	["אישים"]	מי מהבאים נולד/ה ברמת השופט?	2	עוזי קרן נולד ברמת השופט בשנת 1940	עוזי קרן
רמת השופט	32.613797222,35.0949	32.613797222	35.0949	["דוד קושניר (אתלט)","דב ג'רסי","אילנה אדיר","יוחאי הלוי"]	["אישים"]	מי מהבאים נולד/ה ברמת השופט?	2	יוחאי הלוי ('אתלט') נולד ברמת השופט בשנת 1982	יוחאי הלוי
יד לילדי הגולה	32.611462,35.140409	32.611462	35.140409	["אהרן פריבר","מנשה קדישמן","ציונה שמשי","זאב בן-צבי"]	["תרבות ואמנות"]	מי יצר את האנדרטה יד לילדי הגולה?	1	האנדרטה יד לילדי הגולה נוצרה על ידי האומן זאב בן-צבי (נולד בשנת 1904 ונפטר בשנת 1952) בשנת 1945 במשמר העמק	זאב בן-צבי
יד לילדי הגולה	32.612462,35.140409	32.612462000	35.140409	["אנדרטת מגילת האש","אנדרטת מגילת האש","האנדרטה לזכר הנספים באסון השריפה בכרמל","יד לילדי הגולה"]	["תרבות ואמנות"]	איזה פסל, שבסביבתכם, מבין הפסלים הבאים, נוצר ע"י זאב בן-צבי?	1	האנדרטה יד לילדי הגולה נוצרה על ידי האומן זאב בן-צבי (נולד בשנת 1904 ונפטר בשנת 1952) בשנת 1945 במשמר העמק	יד לילדי הגולה
